"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Arhar(Tur/Red Gram)(Whole), State : Karnataka"
"Commodity : Arhar(Tur/Red Gram)(Whole), State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
22/12/2025,0.8,Arhar (Whole),5371.0,5371.0,5371.0
23/12/2025,20.8,Arhar (Whole),5371.0,5700.0,5631.0
24/12/2025,1.5,Arhar (Whole),5675.0,5846.0,5823.0
26/12/2025,4.5,Arhar (Whole),5836.0,5855.0,5846.0
29/12/2025,22.0,Arhar (Whole),5000.0,5873.0,5620.0
30/12/2025,1.5,Arhar (Whole),5651.0,5893.0,5797.0
Market Name : Harappana Halli APMC
29/12/2025,60.800000000000004,Arhar (Whole),4700.0,6200.0,5442.0
Market Name : Hubli (Amaragol) APMC
11/12/2025,0.1,Arhar (Whole),3890.0,3890.0,3890.0
15/12/2025,0.1,Arhar (Whole),2680.0,2680.0,2680.0
20/12/2025,0.2,Arhar (Whole),3331.0,3648.0,3569.0
29/12/2025,0.4,Arhar (Whole),3321.0,3411.0,3371.0
30/12/2025,0.1,Arhar (Whole),3431.0,3431.0,3431.0
Market Name : Kalburgi APMC
01/12/2025,6.0,Arhar (Whole),5252.0,6819.0,6459.0
02/12/2025,4.0,Arhar (Whole),5655.0,6719.0,6359.0
03/12/2025,2.0,Arhar (Whole),5152.0,6819.0,6409.0
04/12/2025,3.3000000000000003,Arhar (Whole),5500.0,7007.0,6450.0
09/12/2025,2.0,Arhar (Whole),5759.0,7091.0,6158.0
10/12/2025,0.1,Arhar (Whole),5512.0,7251.0,6339.0
12/12/2025,0.2,Arhar (Whole),5868.0,7501.0,6544.0
15/12/2025,0.5,Arhar (Whole),5751.0,7711.0,6909.0
16/12/2025,0.5,Arhar (Whole),5858.0,7519.0,6588.0
17/12/2025,1.2000000000000002,Arhar (Whole),6000.0,7429.0,6609.0
18/12/2025,0.4,Arhar (Whole),6075.0,7373.0,6639.0
20/12/2025,2.0,Arhar (Whole),6002.0,7419.0,6609.0
22/12/2025,0.30000000000000004,Arhar (Whole),5800.0,7423.0,6739.0
23/12/2025,1.5,Arhar (Whole),5831.0,7479.0,6800.0
24/12/2025,1.0,Arhar (Whole),5829.0,7429.0,6439.0
26/12/2025,1.8,Arhar (Whole),5568.0,7623.0,6719.0
29/12/2025,1.0,Arhar (Whole),5823.0,7635.0,7229.0
30/12/2025,1.0,Arhar (Whole),5818.0,7639.0,7303.0
31/12/2025,1.0,Arhar (Whole),6012.0,7633.0,7339.0
Market Name : Kottur APMC
03/12/2025,0.30000000000000004,Arhar (Whole),5856.0,5917.0,5905.0
10/12/2025,0.4,Arhar (Whole),3769.0,6195.0,5285.0
11/12/2025,0.4,Arhar (Whole),6199.0,6219.0,6213.0
13/12/2025,0.9,Arhar (Whole),5169.0,6265.0,6058.0
15/12/2025,1.0,Arhar (Whole),3531.0,6250.0,5772.0
17/12/2025,0.8,Arhar (Whole),5936.0,6160.0,6087.0
18/12/2025,1.5,Arhar (Whole),5639.0,6156.0,5916.0
20/12/2025,4.0,Arhar (Whole),5386.0,5869.0,5707.0
22/12/2025,2.2,Arhar (Whole),5369.0,5859.0,5686.0
23/12/2025,1.2000000000000002,Arhar (Whole),5612.0,5891.0,5771.0
24/12/2025,5.300000000000001,Arhar (Whole),1500.0,6100.0,5541.0
25/12/2025,0.1,Arhar (Whole),5722.0,5722.0,5722.0
26/12/2025,3.7,Arhar (Whole),4909.0,6310.0,5969.0
27/12/2025,1.5,Arhar (Whole),5798.0,6300.0,6072.0
29/12/2025,3.0,Arhar (Whole),5461.0,6311.0,5827.0
30/12/2025,0.7000000000000001,Arhar (Whole),5819.0,6150.0,5992.0
31/12/2025,0.6000000000000001,Arhar (Whole),5750.0,6351.0,6138.0
Market Name : Raichur APMC
01/12/2025,42.7,Red,6089.0,7029.0,6690.0
,0.1,Arhar Dal(Tur),5009.0,5009.0,5009.0
02/12/2025,49.6,Red,6122.0,7059.0,6670.0
03/12/2025,52.400000000000006,Red,6000.0,7059.0,6793.0
04/12/2025,65.0,Red,6000.0,7172.0,6725.0
09/12/2025,72.9,Red,6079.0,7359.0,7229.0
10/12/2025,86.10000000000001,Red,6055.0,7429.0,7009.0
11/12/2025,122.9,Red,6022.0,7589.0,7211.0
12/12/2025,204.8,Red,5950.0,7713.0,7259.0
13/12/2025,57.6,Red,6039.0,7729.0,7389.0
15/12/2025,210.8,Red,6067.0,7629.0,7339.0
16/12/2025,192.0,Red,6100.0,7580.0,7259.0
17/12/2025,263.8,Red,6039.0,7589.0,7229.0
18/12/2025,389.90000000000003,Red,6089.0,7569.0,7139.0
20/12/2025,0.2,Arhar Dal(Tur),6093.0,6093.0,6093.0
,353.5,Red,5979.0,7290.0,6989.0
22/12/2025,617.6,Red,5939.0,7259.0,6981.0
23/12/2025,774.4000000000001,Red,6109.0,7359.0,7001.0
24/12/2025,666.0,Red,6009.0,7329.0,7002.0
26/12/2025,0.9,Arhar Dal(Tur),6057.0,7000.0,7000.0
,800.9000000000001,Red,6089.0,7426.0,7060.0
29/12/2025,891.4000000000001,Red,6039.0,7389.0,7162.0
30/12/2025,1062.7,Red,6089.0,7326.0,6972.0
31/12/2025,567.1,Red,6019.0,7330.0,6989.0
Market Name : Ramdurga APMC
24/12/2025,3.9000000000000004,Arhar (Whole),5889.0,6459.0,6337.0
29/12/2025,5.800000000000001,Arhar (Whole),6109.0,6799.0,6622.0
Market Name : Sindhanur APMC
26/12/2025,32.300000000000004,Arhar (Whole),6900.0,6900.0,6900.0
Market Name : Tumkur APMC
19/12/2025,10.0,Arhar (Whole),7500.0,9400.0,8400.0
