"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Cotton, State : Karnataka"
"Commodity : Cotton, State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
16/12/2025,32.4,Varalakshmi  (Ginned),2389.0,9522.0,8030.0
Market Name : Davangere APMC
10/12/2025,0.2,MCU 5,5069.0,5069.0,5069.0
16/12/2025,5.300000000000001,MCU 5,7100.0,7100.0,7100.0
19/12/2025,21.8,MCU 5,7200.0,7200.0,7200.0
Market Name : Gokak APMC
24/12/2025,5.5,GCH,6601.0,6621.0,6601.0
Market Name : Haliyala APMC
01/12/2025,9.8,Varalakshmi  (Ginned),6669.0,8569.0,8269.0
Market Name : Hubli (Amaragol) APMC
20/12/2025,46.800000000000004,Jayadhar,7068.0,7238.0,7196.0
22/12/2025,12.100000000000001,Jayadhar,8200.0,8200.0,8200.0
24/12/2025,7.800000000000001,Jayadhar,8200.0,8200.0,8200.0
30/12/2025,15.0,Jayadhar,8200.0,8200.0,8200.0
Market Name : Kottur APMC
04/12/2025,0.30000000000000004,GCH,4500.0,5399.0,4924.0
11/12/2025,0.2,GCH,4569.0,5769.0,5359.0
15/12/2025,0.1,GCH,5591.0,5591.0,5591.0
18/12/2025,0.30000000000000004,GCH,2069.0,6100.0,5018.0
22/12/2025,1.0,GCH,1799.0,6600.0,6114.0
25/12/2025,0.4,GCH,5689.0,6289.0,6189.0
29/12/2025,0.30000000000000004,GCH,2198.0,6299.0,4931.0
Market Name : Nanjangud APMC
17/12/2025,9.700000000000001,LD-327,8000.0,8800.0,8000.0
22/12/2025,9.0,LD-327,6600.0,8800.0,8000.0
23/12/2025,9.5,Krishna,7328.0,8800.0,8000.0
Market Name : Raichur APMC
01/12/2025,1100.1000000000001,F-1054,6200.0,7410.0,7145.0
02/12/2025,2128.4,F-1054,6000.0,7550.0,7100.0
03/12/2025,3918.7000000000003,F-1054,6000.0,7975.0,7227.0
04/12/2025,2504.4,F-1054,6050.0,7601.0,7197.0
09/12/2025,1537.0,F-1054,6100.0,7995.0,7400.0
10/12/2025,1054.0,F-1054,6000.0,7590.0,7201.0
11/12/2025,2663.8,F-1054,6039.0,7700.0,7300.0
12/12/2025,2442.8,F-1054,6000.0,7850.0,7440.0
13/12/2025,2549.9,F-1054,6000.0,7525.0,7268.0
15/12/2025,1237.9,F-1054,6600.0,7600.0,7145.0
16/12/2025,1333.2,F-1054,6000.0,8200.0,7400.0
17/12/2025,1498.2,F-1054,6000.0,8200.0,7420.0
18/12/2025,2933.5,F-1054,6150.0,7680.0,7300.0
20/12/2025,2027.8000000000002,F-1054,6000.0,7740.0,7300.0
22/12/2025,373.5,F-1054,6000.0,7830.0,7477.0
23/12/2025,1919.7,F-1054,6000.0,8200.0,7600.0
24/12/2025,2551.1000000000004,F-1054,6000.0,8425.0,7600.0
26/12/2025,1963.4,F-1054,6100.0,8425.0,7550.0
29/12/2025,1086.8,F-1054,6500.0,7890.0,7500.0
30/12/2025,2146.4,F-1054,6001.0,8050.0,7471.0
31/12/2025,2715.8,F-1054,6000.0,7946.0,7419.0
Market Name : Sankeshwar APMC
08/12/2025,9.200000000000001,Other,4900.0,5100.0,5000.0
Market Name : Savanur APMC
01/12/2025,8.700000000000001,GCH,3611.0,7369.0,7275.0
04/12/2025,2.7,GCH,6581.0,7373.0,7254.0
11/12/2025,8.3,GCH,5811.0,7543.0,7453.0
15/12/2025,3.9000000000000004,GCH,6413.0,7643.0,7582.0
18/12/2025,10.8,GCH,4831.0,7703.0,7607.0
22/12/2025,9.5,GCH,7223.0,7651.0,7534.0
27/12/2025,2.6,GCH,6563.0,7493.0,7181.0
29/12/2025,4.6000000000000005,GCH,5313.0,7581.0,7299.0
