"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Bottle gourd, State : Karnataka"
"Commodity : Bottle gourd, State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
20/12/2025,1.0,Bottle Gourd,1200.0,1600.0,1400.0
21/12/2025,1.2000000000000002,Bottle Gourd,1400.0,2000.0,1600.0
22/12/2025,0.9,Bottle Gourd,1400.0,2000.0,1600.0
23/12/2025,1.2000000000000002,Bottle Gourd,1200.0,1600.0,1500.0
24/12/2025,1.0,Bottle Gourd,1000.0,1600.0,1400.0
26/12/2025,1.6,Bottle Gourd,1400.0,2000.0,1600.0
27/12/2025,1.0,Bottle Gourd,1000.0,1600.0,1400.0
29/12/2025,1.0,Bottle Gourd,1400.0,1600.0,1400.0
30/12/2025,0.9,Bottle Gourd,1000.0,1500.0,1200.0
31/12/2025,1.2000000000000002,Bottle Gourd,1000.0,1500.0,1200.0
