"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Jowar(Sorghum), State : Karnataka"
"Commodity : Jowar(Sorghum), State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
23/12/2025,1.1,Jowar Hybrid,1878.0,2259.0,1955.0
24/12/2025,0.30000000000000004,Jowar Hybrid,2113.0,2250.0,2223.0
25/12/2025,0.1,Jowar Hybrid,2160.0,2160.0,2160.0
26/12/2025,0.8,Jowar Hybrid,2009.0,2171.0,2125.0
27/12/2025,29.1,Jowar Hybrid,2130.0,2200.0,2199.0
29/12/2025,2.2,Jowar Hybrid,2051.0,2188.0,2166.0
30/12/2025,0.2,Jowar Hybrid,2056.0,2056.0,2056.0
31/12/2025,2.5,Jowar Hybrid,2029.0,2756.0,2153.0
Market Name : Raichur APMC
01/12/2025,0.7000000000000001,Jowar Hybrid,2420.0,2420.0,2420.0
11/12/2025,1.2000000000000002,Jowar Hybrid,2429.0,2429.0,2429.0
13/12/2025,0.4,Jowar Hybrid,2400.0,2400.0,2400.0
24/12/2025,0.30000000000000004,Jowar ( White),3660.0,3660.0,3660.0
Market Name : Ramdurga APMC
24/12/2025,0.2,Local,3029.0,3029.0,3029.0
26/12/2025,0.4,Local,3219.0,3219.0,3219.0
28/12/2025,6.1000000000000005,Local,2500.0,3100.0,3000.0
Market Name : Sindhanur APMC
26/12/2025,123.0,Jowar Hybrid,2420.0,2800.0,2605.0
