"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Onion, State : Karnataka"
"Commodity : Onion, State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
,155.0,Local,200.0,1900.0,1500.0
29/12/2025,130.0,Puna,500.0,3000.0,1700.0
,113.0,Local,200.0,2400.0,1200.0
30/12/2025,80.0,Local,500.0,2300.0,1400.0
,201.0,Puna,500.0,3000.0,1600.0
31/12/2025,80.0,Local,200.0,2300.0,1300.0
,170.0,Puna,500.0,2800.0,1500.0
Market Name : Kadur APMC
15/12/2025,21.8,Onion,1040.0,1189.0,1110.0
Market Name : Kalburgi APMC
03/12/2025,110.0,Onion,200.0,1600.0,900.0
10/12/2025,104.0,Onion,200.0,1800.0,1000.0
17/12/2025,194.0,Onion,500.0,3000.0,1750.0
20/12/2025,144.0,Onion,200.0,2500.0,1350.0
24/12/2025,148.0,Onion,200.0,2200.0,1200.0
31/12/2025,163.4,Onion,200.0,2000.0,1100.0
Market Name : Malur APMC
12/12/2025,2.5,Onion,1500.0,2200.0,2000.0
Market Name : Mangalore APMC
12/12/2025,5.0,Onion,1400.0,1800.0,1600.0
Market Name : Raichur APMC
01/12/2025,37.5,Onion,670.0,1860.0,1400.0
02/12/2025,68.10000000000001,Onion,600.0,1225.0,870.0
03/12/2025,41.400000000000006,Onion,510.0,1295.0,1050.0
09/12/2025,24.0,Onion,655.0,2030.0,1500.0
10/12/2025,19.900000000000002,Onion,650.0,1750.0,1206.0
11/12/2025,8.6,Onion,710.0,2080.0,1530.0
12/12/2025,17.0,Onion,860.0,2000.0,1400.0
13/12/2025,28.6,Onion,900.0,2250.0,1500.0
15/12/2025,33.4,Onion,990.0,2620.0,1710.0
16/12/2025,20.8,Onion,900.0,2350.0,1700.0
17/12/2025,40.300000000000004,Onion,980.0,2695.0,1700.0
18/12/2025,29.700000000000003,Onion,1100.0,2780.0,1660.0
20/12/2025,30.8,Onion,1000.0,2300.0,1630.0
22/12/2025,60.0,Onion,800.0,2150.0,1700.0
23/12/2025,45.0,Onion,1000.0,2200.0,1800.0
24/12/2025,105.80000000000001,Onion,690.0,1780.0,1255.0
26/12/2025,68.7,Onion,790.0,1910.0,1395.0
29/12/2025,53.800000000000004,Onion,750.0,2000.0,1505.0
30/12/2025,27.6,Onion,675.0,1885.0,1250.0
31/12/2025,43.7,Onion,715.0,1925.0,1410.0
Market Name : Shimoga APMC
01/12/2025,17.5,Onion,1000.0,2800.0,1900.0
02/12/2025,10.0,Onion,1000.0,2800.0,1900.0
03/12/2025,10.0,Onion,1000.0,2800.0,1900.0
08/12/2025,10.0,Onion,1000.0,2800.0,1900.0
11/12/2025,10.0,Onion,1000.0,2800.0,1900.0
12/12/2025,10.0,Onion,1000.0,2800.0,1900.0
Market Name : T. Narasipura APMC
04/12/2025,0.8,Onion,1500.0,2000.0,2000.0
05/12/2025,1.6,Onion,1500.0,2000.0,2000.0
15/12/2025,7.300000000000001,Onion,1400.0,2000.0,2000.0
Market Name : Tumkur APMC
29/12/2025,7.0,Other,2100.0,2850.0,2400.0
Market Name : Udupi APMC
02/12/2025,3.7,Onion,1800.0,2000.0,1900.0
15/12/2025,3.5,Onion,1400.0,1500.0,1500.0
17/12/2025,36.7,Onion,1500.0,1600.0,1600.0
20/12/2025,6.800000000000001,Onion,1500.0,1600.0,1600.0
22/12/2025,18.2,Onion,1500.0,1600.0,1600.0
23/12/2025,5.6000000000000005,Onion,1500.0,1600.0,1600.0
26/12/2025,19.1,Onion,2400.0,2500.0,2500.0
30/12/2025,3.7,Onion,2400.0,2500.0,2500.0
