"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Bitter gourd, State : Karnataka"
"Commodity : Bitter gourd, State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
10/12/2025,2.0,Bitter Gourd,1900.0,3000.0,2500.0
11/12/2025,3.0,Bitter Gourd,2000.0,3100.0,2600.0
12/12/2025,2.5,Bitter Gourd,2000.0,3000.0,2700.0
16/12/2025,2.5,Bitter Gourd,2000.0,3200.0,2600.0
17/12/2025,2.0,Bitter Gourd,2000.0,3000.0,2500.0
18/12/2025,2.5,Bitter Gourd,2000.0,3100.0,2600.0
19/12/2025,2.0,Bitter Gourd,2000.0,3200.0,2600.0
20/12/2025,2.0,Bitter Gourd,2000.0,3100.0,2500.0
23/12/2025,2.5,Bitter Gourd,2000.0,3000.0,2700.0
24/12/2025,2.0,Bitter Gourd,2000.0,3200.0,2600.0
26/12/2025,2.0,Bitter Gourd,2000.0,3300.0,2700.0
30/12/2025,2.5,Bitter Gourd,2000.0,3200.0,2600.0
31/12/2025,2.0,Bitter Gourd,2000.0,3000.0,2700.0
Market Name : Doddaballa Pur APMC
01/12/2025,0.8,Bitter Gourd,3000.0,4000.0,3500.0
02/12/2025,0.8,Bitter Gourd,3000.0,4000.0,3500.0
03/12/2025,0.8,Bitter Gourd,3000.0,4000.0,3500.0
04/12/2025,0.6000000000000001,Bitter Gourd,2000.0,2600.0,2300.0
06/12/2025,0.6000000000000001,Bitter Gourd,2000.0,2500.0,2250.0
08/12/2025,0.8,Bitter Gourd,2000.0,2500.0,2300.0
09/12/2025,1.0,Bitter Gourd,2000.0,3000.0,2600.0
10/12/2025,0.6000000000000001,Bitter Gourd,2000.0,2800.0,2500.0
11/12/2025,0.6000000000000001,Bitter Gourd,2000.0,3000.0,2600.0
12/12/2025,0.30000000000000004,Bitter Gourd,2000.0,2800.0,2500.0
15/12/2025,0.5,Bitter Gourd,2000.0,3000.0,2600.0
16/12/2025,0.6000000000000001,Bitter Gourd,2000.0,3000.0,2500.0
18/12/2025,0.6000000000000001,Bitter Gourd,2000.0,3000.0,2500.0
19/12/2025,0.8,Bitter Gourd,2000.0,3000.0,2500.0
20/12/2025,0.6000000000000001,Bitter Gourd,2000.0,3000.0,2500.0
22/12/2025,0.7000000000000001,Bitter Gourd,2000.0,2800.0,2500.0
23/12/2025,0.6000000000000001,Bitter Gourd,2000.0,2500.0,2200.0
24/12/2025,0.6000000000000001,Bitter Gourd,3000.0,3600.0,3300.0
29/12/2025,0.6000000000000001,Bitter Gourd,2500.0,3000.0,2700.0
30/12/2025,0.30000000000000004,Bitter Gourd,2500.0,3000.0,2700.0
Market Name : Gowribidanoor APMC
03/12/2025,0.2,Bitter Gourd,2000.0,3000.0,2500.0
04/12/2025,0.2,Bitter Gourd,2000.0,3000.0,2500.0
12/12/2025,0.2,Bitter Gourd,2000.0,3000.0,2500.0
17/12/2025,0.2,Bitter Gourd,2000.0,3000.0,2500.0
18/12/2025,0.30000000000000004,Bitter Gourd,1500.0,2500.0,2000.0
22/12/2025,0.1,Bitter Gourd,2000.0,3000.0,2500.0
24/12/2025,0.30000000000000004,Bitter Gourd,2000.0,3000.0,2500.0
29/12/2025,0.2,Bitter Gourd,2500.0,3500.0,3000.0
31/12/2025,0.2,Bitter Gourd,2500.0,3500.0,3000.0
Market Name : Hoskote APMC
24/12/2025,13.0,Bitter Gourd,2700.0,2900.0,2800.0
26/12/2025,10.0,Bitter Gourd,2700.0,2900.0,2800.0
31/12/2025,18.0,Bitter Gourd,2900.0,3100.0,3000.0
Market Name : Hospet APMC
10/12/2025,3.5,Bitter Gourd,1800.0,2000.0,2000.0
20/12/2025,1.0,Bitter Gourd,2500.0,2500.0,2500.0
24/12/2025,0.5,Bitter Gourd,2800.0,2800.0,2800.0
27/12/2025,2.0,Bitter Gourd,2500.0,2500.0,2500.0
Market Name : Kadur APMC
15/12/2025,0.4,Bitter Gourd,2082.0,2082.0,2082.0
16/12/2025,0.4,Bitter Gourd,2082.0,2082.0,2082.0
19/12/2025,0.8,Bitter Gourd,2081.0,2081.0,2081.0
20/12/2025,0.30000000000000004,Bitter Gourd,2776.0,2776.0,2776.0
26/12/2025,0.8,Bitter Gourd,2082.0,2082.0,2082.0
Market Name : Kolar APMC
18/12/2025,2.0,Bitter Gourd,2000.0,3500.0,3000.0
22/12/2025,2.2,Bitter Gourd,2000.0,4000.0,3200.0
Market Name : Mysore (Bandipalya) APMC
09/12/2025,3.1,Bitter Gourd,2000.0,2500.0,2300.0
11/12/2025,2.1,Bitter Gourd,2200.0,2500.0,2300.0
15/12/2025,1.2000000000000002,Bitter Gourd,2200.0,2500.0,2300.0
16/12/2025,2.1,Bitter Gourd,2500.0,2800.0,2600.0
22/12/2025,1.6,Bitter Gourd,2800.0,3000.0,2900.0
29/12/2025,1.2000000000000002,Bitter Gourd,3800.0,4000.0,3900.0
30/12/2025,1.1,Bitter Gourd,3500.0,4000.0,3800.0
Market Name : Ramanagara APMC
01/12/2025,0.8,Bitter Gourd,2400.0,3500.0,3000.0
02/12/2025,0.7000000000000001,Bitter Gourd,2400.0,3500.0,3200.0
03/12/2025,0.8,Bitter Gourd,2400.0,3200.0,3000.0
04/12/2025,0.8,Bitter Gourd,2400.0,3200.0,2800.0
05/12/2025,1.2000000000000002,Bitter Gourd,2400.0,3200.0,2800.0
06/12/2025,1.0,Bitter Gourd,2400.0,3200.0,3000.0
07/12/2025,0.8,Bitter Gourd,2800.0,4400.0,4000.0
08/12/2025,0.7000000000000001,Bitter Gourd,2400.0,4000.0,3500.0
09/12/2025,0.8,Bitter Gourd,2800.0,4000.0,3500.0
10/12/2025,0.6000000000000001,Bitter Gourd,2800.0,3500.0,3200.0
11/12/2025,0.6000000000000001,Bitter Gourd,2800.0,4000.0,3500.0
12/12/2025,0.8,Bitter Gourd,2800.0,4000.0,3600.0
13/12/2025,0.7000000000000001,Bitter Gourd,2800.0,4000.0,3500.0
14/12/2025,0.8,Bitter Gourd,2400.0,3600.0,3200.0
15/12/2025,1.0,Bitter Gourd,4000.0,7000.0,6000.0
16/12/2025,0.8,Bitter Gourd,3200.0,4400.0,4000.0
17/12/2025,0.7000000000000001,Bitter Gourd,3000.0,4000.0,3600.0
18/12/2025,0.7000000000000001,Bitter Gourd,3000.0,4400.0,4000.0
19/12/2025,0.7000000000000001,Bitter Gourd,3000.0,4000.0,3500.0
20/12/2025,0.7000000000000001,Bitter Gourd,3000.0,4000.0,3600.0
21/12/2025,0.8,Bitter Gourd,3000.0,4400.0,4000.0
22/12/2025,0.7000000000000001,Bitter Gourd,3200.0,4400.0,4000.0
23/12/2025,0.7000000000000001,Bitter Gourd,3000.0,4400.0,4000.0
24/12/2025,0.7000000000000001,Bitter Gourd,3200.0,4400.0,4000.0
26/12/2025,0.7000000000000001,Bitter Gourd,3500.0,4400.0,4000.0
27/12/2025,0.8,Bitter Gourd,3500.0,4400.0,4000.0
29/12/2025,0.8,Bitter Gourd,3400.0,4400.0,4000.0
30/12/2025,0.8,Bitter Gourd,3500.0,4400.0,4000.0
31/12/2025,0.9,Bitter Gourd,3500.0,4400.0,4000.0
Market Name : Ranebennur APMC
12/12/2025,0.4,Bitter Gourd,2500.0,3200.0,2700.0
17/12/2025,0.4,Bitter Gourd,1500.0,3000.0,2500.0
22/12/2025,0.5,Bitter Gourd,1500.0,3200.0,2500.0
31/12/2025,0.4,Bitter Gourd,1000.0,3000.0,2000.0
Market Name : Shimoga APMC
01/12/2025,0.8,Bitter Gourd,2600.0,3000.0,2800.0
02/12/2025,0.8,Bitter Gourd,3500.0,4000.0,3750.0
03/12/2025,0.1,Bitter Gourd,3500.0,4000.0,3750.0
08/12/2025,0.2,Bitter Gourd,3500.0,4000.0,3750.0
11/12/2025,0.6000000000000001,Bitter Gourd,3600.0,4000.0,3800.0
12/12/2025,1.0,Bitter Gourd,3500.0,4000.0,3750.0
