"Date Wise Prices for Specified Commodity on December, 2025 for Commodity : Cauliflower, State : Karnataka"
"Commodity : Cauliflower, State : Karnataka"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
03/12/2025,16.0,Cauliflower,2800.0,2800.0,2800.0
15/12/2025,9.0,Cauliflower,2600.0,2800.0,2700.0
29/12/2025,18.0,Cauliflower,2750.0,2950.0,2850.0
Market Name : Kolar APMC
17/12/2025,7.0,Local,1500.0,2000.0,1800.0
18/12/2025,7.6000000000000005,Local,1000.0,2000.0,1600.0
22/12/2025,11.0,Local,1000.0,1500.0,1300.0
Market Name : Mysore (Bandipalya) APMC
09/12/2025,1.5,Local,2800.0,3000.0,2900.0
11/12/2025,1.7000000000000002,Local,2300.0,2500.0,2400.0
15/12/2025,3.2,Local,3000.0,3200.0,3100.0
16/12/2025,2.5,Local,3000.0,3200.0,3100.0
22/12/2025,3.1,Local,1300.0,1500.0,1400.0
29/12/2025,2.1,Local,900.0,1100.0,1000.0
30/12/2025,3.7,Local,1400.0,1600.0,1500.0
Market Name : Ramanagara APMC
01/12/2025,1.6,Cauliflower,2000.0,3500.0,3000.0
02/12/2025,1.6,Cauliflower,2000.0,3300.0,3000.0
03/12/2025,1.4000000000000001,Cauliflower,2000.0,3200.0,2500.0
04/12/2025,1.4000000000000001,Cauliflower,2000.0,3000.0,2400.0
05/12/2025,1.6,Cauliflower,2400.0,3500.0,3200.0
06/12/2025,1.6,Cauliflower,2000.0,3500.0,3000.0
07/12/2025,1.2000000000000002,Cauliflower,2400.0,3500.0,3000.0
08/12/2025,1.6,Cauliflower,2000.0,3000.0,2400.0
09/12/2025,1.2000000000000002,Cauliflower,2000.0,3200.0,2800.0
10/12/2025,1.4000000000000001,Cauliflower,2400.0,3300.0,3000.0
11/12/2025,1.6,Cauliflower,2000.0,3200.0,2400.0
12/12/2025,1.3,Cauliflower,2000.0,3200.0,2400.0
13/12/2025,1.6,Cauliflower,3000.0,4500.0,4000.0
14/12/2025,1.5,Cauliflower,2800.0,4000.0,3200.0
15/12/2025,1.2000000000000002,Cauliflower,2400.0,3500.0,3000.0
16/12/2025,1.5,Cauliflower,2800.0,4000.0,3200.0
17/12/2025,1.6,Cauliflower,3000.0,4500.0,4000.0
18/12/2025,1.2000000000000002,Cauliflower,3000.0,4000.0,3500.0
19/12/2025,1.2000000000000002,Cauliflower,3000.0,4000.0,3500.0
20/12/2025,1.2000000000000002,Cauliflower,3000.0,3800.0,3500.0
21/12/2025,1.6,Cauliflower,2800.0,4000.0,3300.0
22/12/2025,1.2000000000000002,Cauliflower,2400.0,3500.0,3000.0
23/12/2025,1.6,Cauliflower,2000.0,3000.0,2400.0
24/12/2025,1.6,Cauliflower,2000.0,3000.0,2400.0
26/12/2025,1.6,Cauliflower,2000.0,3200.0,2800.0
27/12/2025,1.6,Cauliflower,2400.0,3500.0,3000.0
29/12/2025,1.4000000000000001,Cauliflower,2400.0,3500.0,3000.0
30/12/2025,1.6,Cauliflower,1400.0,2400.0,2000.0
31/12/2025,1.6,Cauliflower,1600.0,2400.0,2000.0
Market Name : Ranebennur APMC
11/12/2025,0.5,Local,1000.0,3000.0,2300.0
31/12/2025,0.6000000000000001,Local,1000.0,2500.0,1800.0
Market Name : Shimoga APMC
01/12/2025,4.5,Cauliflower,1300.0,1500.0,1400.0
02/12/2025,1.9000000000000001,Cauliflower,2000.0,2500.0,2250.0
03/12/2025,1.1,Cauliflower,2300.0,2500.0,2400.0
08/12/2025,0.6000000000000001,Cauliflower,2500.0,3000.0,2750.0
11/12/2025,3.0,Cauliflower,1600.0,2000.0,1800.0
12/12/2025,0.1,Cauliflower,1600.0,2000.0,1800.0
