date,market,arrival,modal_price
2025-12-12,Ramanagara APMC,4.4,1800.0
2025-12-13,Ramanagara APMC,4.4,1700.0
2025-12-14,Ramanagara APMC,4.4,2000.0
2025-12-15,Ramanagara APMC,4.4,2000.0
2025-12-16,Ramanagara APMC,3.2,2200.0
2025-12-17,Ramanagara APMC,2.0,2400.0
2025-12-18,Ramanagara APMC,3.2,2000.0
2025-12-19,Ramanagara APMC,4.0,1800.0
2025-12-20,Ramanagara APMC,3.2,1600.0
2025-12-21,Ramanagara APMC,4.4,1500.0
2025-12-22,Ramanagara APMC,4.4,1400.0
2025-12-23,Ramanagara APMC,3.6,1200.0
2025-12-24,Ramanagara APMC,4.4,1050.0
2025-12-26,Ramanagara APMC,4.800000000000001,900.0
2025-12-27,Ramanagara APMC,6.4,1000.0
2025-12-29,Ramanagara APMC,4.800000000000001,1000.0
2025-12-30,Ramanagara APMC,6.4,1000.0
2025-12-31,Ramanagara APMC,6.4,1200.0
2025-12-15,Ranebennur APMC,0.6000000000000001,1500.0
2025-12-01,Shimoga APMC,6.300000000000001,1100.0
2025-12-02,Shimoga APMC,3.9,1100.0
2025-12-03,Shimoga APMC,2.1,1100.0
2025-12-08,Shimoga APMC,2.1,900.0
2025-12-11,Shimoga APMC,1.5,1110.0
2025-12-12,Shimoga APMC,2.1,1800.0
2025-12-04,T. Narasipura APMC,0.8,2000.0
2025-12-05,T. Narasipura APMC,0.8,2000.0
2025-12-15,T. Narasipura APMC,2.4000000000000004,2000.0
